token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
17945,SUVENPHAR-EQ,SUVENPHAR,,-1.0,1,,NSE,5.000000
2497,SILGO-BL,SILGO,,-1.0,1,,NSE,5.000000
19071,IIFL-NA,IIFL,,-1.0,1,,NSE,1.000000
13735,GLOBALVECT-EQ,GLOBALVECT,,-1.0,1,,NSE,5.000000
3944,GS261023C-GS,GS261023C,,-1.0,100,,NSE,1.000000
15207,ARIES-BL,ARIES,,-1.0,1,,NSE,5.000000
2024,664UP31-SG,664UP31,,-1.0,100,,NSE,1.000000
25460,UTFIQIPRRI-MF,UTFIQIPRRI,,-1.0,1,,NSE,1.000000
21525,SREIBNPNCD-NQ,SREIBNPNCD,,-1.0,1,,NSE,1.000000
4774,LAKPRE-BZ,LAKPRE,,-1.0,1,,NSE,5.000000
22338,661MP35-SG,661MP35,,-1.0,100,,NSE,1.000000
6987,607RJ26-SG,607RJ26,,-1.0,100,,NSE,1.000000
11061,SECURKLOUD-BL,SECURKLOUD,,-1.0,1,,NSE,5.000000
21720,650PN23-SG,650PN23,,-1.0,100,,NSE,1.000000
1215,653HP29-SG,653HP29,,-1.0,100,,NSE,1.000000
11479,SPICEJET-BL,SPICEJET,,-1.0,1,,NSE,5.000000
11979,HTMEDIA-EQ,HTMEDIA,,-1.0,1,,NSE,5.000000
22346,ICICIALPLV-BL,ICICIALPLV,,-1.0,1,,NSE,1.000000
11287,UPL-EQ,UPL,,-1.0,1,,NSE,5.000000
10404,UTIRMP32P1-MF,UTIRMP32P1,,-1.0,1,,NSE,1.000000
22261,65GA30-SG,65GA30,,-1.0,100,,NSE,1.000000
19375,SPCENET-BE,SPCENET,,-1.0,1,,NSE,5.000000
5320,EC7RD-MF,EC7RD,,-1.0,1,,NSE,1.000000
3505,PGINVIT-BL,PGINVIT,,-1.0,1,,NSE,1.000000
21941,714MH29-SG,714MH29,,-1.0,100,,NSE,1.000000
18388,FISTIPIP3G-MF,FISTIPIP3G,,-1.0,1,,NSE,1.000000
12704,RANASUG-BL,RANASUG,,-1.0,1,,NSE,5.000000
17067,RUCHI-BL,RUCHI,,-1.0,1,,NSE,5.000000
9803,91D010922-TB,91D010922,,-1.0,100,,NSE,1.000000
6462,TECH-EQ,TECH,,-1.0,1,,NSE,1.000000
12508,JBCHEPHARM-BL,JBCHEPHARM,,-1.0,1,,NSE,5.000000
12398,GNFC-BL,GNFC,,-1.0,1,,NSE,5.000000
20358,720AS30-SG,720AS30,,-1.0,100,,NSE,1.000000
20701,SCHAND-BL,SCHAND,,-1.0,1,,NSE,5.000000
619,CENTENKA-EQ,CENTENKA,,-1.0,1,,NSE,5.000000
9119,INDOAMIN-BL,INDOAMIN,,-1.0,1,,NSE,5.000000
8011,696HR29-SG,696HR29,,-1.0,100,,NSE,1.000000
2909,RICOAUTO-EQ,RICOAUTO,,-1.0,1,,NSE,5.000000
1887,597CG27-SG,597CG27,,-1.0,100,,NSE,1.000000
7471,DSPQ50ETF-BL,DSPQ50ETF,,-1.0,1,,NSE,1.000000
8570,713TN30-SG,713TN30,,-1.0,100,,NSE,1.000000
11022,ABINFRA-SM,ABINFRA,,-1.0,4000,,NSE,5.000000
31966,NHBTF2014-N2,NHBTF2014,,-1.0,1,,NSE,1.000000
21911,591KL25-SG,591KL25,,-1.0,100,,NSE,1.000000
12218,ASHOKLEY-BL,ASHOKLEY,,-1.0,1,,NSE,5.000000
20922,648AP27-SG,648AP27,,-1.0,100,,NSE,1.000000
22109,546TN24-SG,546TN24,,-1.0,100,,NSE,1.000000
4039,GS020724C-GS,GS020724C,,-1.0,100,,NSE,1.000000
439,691UP30A-SG,691UP30A,,-1.0,100,,NSE,1.000000
25026,GAYAPROJ-BL,GAYAPROJ,,-1.0,1,,NSE,5.000000
755,527BR24-SG,527BR24,,-1.0,100,,NSE,1.000000
11543,COFORGE-EQ,COFORGE,,-1.0,1,,NSE,5.000000
1001,SRTRANSFIN-YL,SRTRANSFIN,,-1.0,1,,NSE,1.000000
6099,697UP31A-SG,697UP31A,,-1.0,100,,NSE,1.000000
13844,MMFL-EQ,MMFL,,-1.0,1,,NSE,5.000000
10767,SFMP10GR-MF,SFMP10GR,,-1.0,1,,NSE,1.000000
8326,715GA32-SG,715GA32,,-1.0,100,,NSE,1.000000
9776,78TN32-SG,78TN32,,-1.0,100,,NSE,1.000000
2043,RAMCOCEM-EQ,RAMCOCEM,,-1.0,1,,NSE,5.000000
4790,706KL38-SG,706KL38,,-1.0,100,,NSE,1.000000
9113,ARVINDFASN-BL,ARVINDFASN,,-1.0,1,,NSE,5.000000
6079,DYNAMIC-SM,DYNAMIC,,-1.0,2000,,NSE,5.000000
5819,IBULHSGFIN-NI,IBULHSGFIN,,-1.0,1,,NSE,1.000000
1467,AKZOINDIA-EQ,AKZOINDIA,,-1.0,1,,NSE,5.000000
6303,HEALTHY-BL,HEALTHY,,-1.0,1,,NSE,1.000000
12344,EIMCOELECO-BL,EIMCOELECO,,-1.0,1,,NSE,5.000000
22022,545RJ25-SG,545RJ25,,-1.0,100,,NSE,1.000000
5751,SANSERA-EQ,SANSERA,,-1.0,1,,NSE,5.000000
15478,L&TFINANCE-NY,L&TFINANCE,,-1.0,1,,NSE,1.000000
203,ASHAPURMIN-EQ,ASHAPURMIN,,-1.0,1,,NSE,5.000000
2398,722KA38-SG,722KA38,,-1.0,100,,NSE,1.000000
2252,ERFLNCDI-N5,ERFLNCDI,,-1.0,1,,NSE,1.000000
12612,MUKANDLTD-BL,MUKANDLTD,,-1.0,1,,NSE,5.000000
920,EQUITASBNK-BL,EQUITASBNK,,-1.0,1,,NSE,5.000000
22374,65TN30-SG,65TN30,,-1.0,100,,NSE,1.000000
937,ELGIEQUIP-EQ,ELGIEQUIP,,-1.0,1,,NSE,5.000000
18102,KOTAKNIFTY-EQ,KOTAKNIFTY,,-1.0,1,,NSE,1.000000
12882,VIVIMEDLAB-BL,VIVIMEDLAB,,-1.0,1,,NSE,5.000000
22266,64KA31-SG,64KA31,,-1.0,100,,NSE,1.000000
3530,AXISBPSETF-EQ,AXISBPSETF,,-1.0,1,,NSE,1.000000
1254,673TN40-SG,673TN40,,-1.0,100,,NSE,1.000000
4994,695TN31A-SG,695TN31A,,-1.0,100,,NSE,1.000000
6883,833GS2036-GS,833GS2036,,-1.0,1,,NSE,1.000000
2666,VERA-SM,VERA,,-1.0,1500,,NSE,5.000000
2137,695RJ31-SG,695RJ31,,-1.0,100,,NSE,1.000000
15641,L&TFINANCE-Y4,L&TFINANCE,,-1.0,1,,NSE,1.000000
5679,691MH34-SG,691MH34,,-1.0,100,,NSE,1.000000
9255,IBULHSGFIN-YQ,IBULHSGFIN,,-1.0,1,,NSE,1.000000
13727,DCBBANK-BL,DCBBANK,,-1.0,1,,NSE,5.000000
11372,TTKHLTCARE-BL,TTKHLTCARE,,-1.0,1,,NSE,5.000000
22128,670TN50-SG,670TN50,,-1.0,100,,NSE,1.000000
19528,IITL-BL,IITL,,-1.0,1,,NSE,5.000000
31486,NHPC-N5,NHPC,,-1.0,1,,NSE,1.000000
19352,PROLIFE-SM,PROLIFE,,-1.0,3000,,NSE,5.000000
264,NIRAJ-BL,NIRAJ,,-1.0,1,,NSE,5.000000
22293,65RJ50-SG,65RJ50,,-1.0,100,,NSE,1.000000
12415,GOLDENTOBC-BL,GOLDENTOBC,,-1.0,1,,NSE,5.000000
2242,705NL31-SG,705NL31,,-1.0,100,,NSE,1.000000
8632,KOTAKLOVOL-EQ,KOTAKLOVOL,,-1.0,1,,NSE,1.000000
22004,601OR22-SG,601OR22,,-1.0,100,,NSE,1.000000
7543,714JK36-SG,714JK36,,-1.0,100,,NSE,1.000000
18093,BPF02IQR-MF,BPF02IQR,,-1.0,1,,NSE,1.000000
9780,781HR32-SG,781HR32,,-1.0,100,,NSE,1.000000
15247,KAVVERITEL-BL,KAVVERITEL,,-1.0,1,,NSE,5.000000
928,ELECTCAST-EQ,ELECTCAST,,-1.0,1,,NSE,5.000000
20484,WIPL-BL,WIPL,,-1.0,1,,NSE,5.000000
14306,FSL-BL,FSL,,-1.0,1,,NSE,5.000000
22018,72MZ29-SG,72MZ29,,-1.0,100,,NSE,1.000000
3921,GS090923C-GS,GS090923C,,-1.0,100,,NSE,1.000000
14536,GOLDSHARE-BL,GOLDSHARE,,-1.0,1,,NSE,5.000000
11480,KRIDHANINF-EQ,KRIDHANINF,,-1.0,1,,NSE,5.000000
20852,ZEELEARN-EQ,ZEELEARN,,-1.0,1,,NSE,5.000000
6318,695BR30-SG,695BR30,,-1.0,100,,NSE,1.000000
5468,698AS31A-SG,698AS31A,,-1.0,100,,NSE,1.000000
27164,CINELINE-BE,CINELINE,,-1.0,1,,NSE,5.000000
13639,JMFINANCIL-BL,JMFINANCIL,,-1.0,1,,NSE,5.000000
3432,TATACONSUM-EQ,TATACONSUM,,-1.0,1,,NSE,5.000000
21422,647GJ30-SG,647GJ30,,-1.0,100,,NSE,1.000000
4570,605RJ26-SG,605RJ26,,-1.0,100,,NSE,1.000000
11032,SANGINITA-EQ,SANGINITA,,-1.0,1,,NSE,5.000000
628,CESC-EQ,CESC,,-1.0,1,,NSE,5.000000
18226,MANINFRA-EQ,MANINFRA,,-1.0,1,,NSE,5.000000
19069,IIFL-ND,IIFL,,-1.0,1,,NSE,1.000000
22433,HBANKETF-EQ,HBANKETF,,-1.0,1,,NSE,1.000000
8125,RPSGVENT-BL,RPSGVENT,,-1.0,1,,NSE,5.000000
21919,642MN30-SG,642MN30,,-1.0,100,,NSE,1.000000
15259,RPOWER-EQ,RPOWER,,-1.0,1,,NSE,5.000000
471,BINDALAGRO-EQ,BINDALAGRO,,-1.0,1,,NSE,5.000000
2475,ONGC-EQ,ONGC,,-1.0,1,,NSE,5.000000
5593,SFMP50DR-MF,SFMP50DR,,-1.0,1,,NSE,1.000000
184,TCPLPACK-EQ,TCPLPACK,,-1.0,1,,NSE,5.000000
5742,676TN31-SG,676TN31,,-1.0,100,,NSE,1.000000
20533,AXISGOLD-BL,AXISGOLD,,-1.0,1,,NSE,1.000000
13528,GMRINFRA-EQ,GMRINFRA,,-1.0,1,,NSE,5.000000
7666,IIHFL-NB,IIHFL,,-1.0,1,,NSE,1.000000
1342,SGBN28VIII-GB,SGBN28VIII,,-1.0,1,,NSE,1.000000
12323,DATAMATICS-BL,DATAMATICS,,-1.0,1,,NSE,5.000000
10738,OFSS-EQ,OFSS,,-1.0,1,,NSE,5.000000
7675,KOHINOOR-BE,KOHINOOR,,-1.0,1,,NSE,5.000000
21917,553KL25-SG,553KL25,,-1.0,100,,NSE,1.000000
7763,IBULHSGFIN-Y8,IBULHSGFIN,,-1.0,1,,NSE,1.000000
1522,652KA30-SG,652KA30,,-1.0,100,,NSE,1.000000
12552,KTKBANK-BL,KTKBANK,,-1.0,1,,NSE,5.000000
7281,UDAICEMENT-BL,UDAICEMENT,,-1.0,1,,NSE,5.000000
147,GODREJAGRO-BL,GODREJAGRO,,-1.0,1,,NSE,5.000000
6152,PANSARI-BE,PANSARI,,-1.0,1,,NSE,5.000000
12691,PTC-BL,PTC,,-1.0,1,,NSE,5.000000
20155,69AS30-SG,69AS30,,-1.0,100,,NSE,1.000000
7862,GEPIL-EQ,GEPIL,,-1.0,1,,NSE,5.000000
21647,639AP26-SG,639AP26,,-1.0,100,,NSE,1.000000
4579,68MH31-SG,68MH31,,-1.0,100,,NSE,1.000000
2235,H3360D30RD-MF,H3360D30RD,,-1.0,1,,NSE,1.000000
19078,SGBJUN28-GB,SGBJUN28,,-1.0,1,,NSE,1.000000
12991,NKIND-BL,NKIND,,-1.0,1,,NSE,5.000000
12654,PANACEABIO-BL,PANACEABIO,,-1.0,1,,NSE,5.000000
4580,683MH32B-SG,683MH32B,,-1.0,100,,NSE,1.000000
12460,IDBI-BL,IDBI,,-1.0,1,,NSE,5.000000
11852,SURYALAXMI-EQ,SURYALAXMI,,-1.0,1,,NSE,5.000000
8319,648RJ27-SG,648RJ27,,-1.0,100,,NSE,1.000000
6173,BHAGCHEM-BL,BHAGCHEM,,-1.0,1,,NSE,5.000000
10628,DHANILOANS-NF,DHANILOANS,,-1.0,1,,NSE,1.000000
13774,AARVEEDEN-BL,AARVEEDEN,,-1.0,1,,NSE,5.000000
22144,718WB35-SG,718WB35,,-1.0,100,,NSE,1.000000
31483,NHPC-N2,NHPC,,-1.0,1,,NSE,1.000000
12978,NPBET-EQ,NPBET,,-1.0,1,,NSE,1.000000
5373,DEVYANI-EQ,DEVYANI,,-1.0,1,,NSE,5.000000
9781,782MN32-SG,782MN32,,-1.0,100,,NSE,1.000000
25611,INDOTHAI-BL,INDOTHAI,,-1.0,1,,NSE,5.000000
18180,FICRFD3DPD-MF,FICRFD3DPD,,-1.0,1,,NSE,1.000000
12312,COSMOFILMS-BL,COSMOFILMS,,-1.0,1,,NSE,5.000000
5186,STYLAMIND-EQ,STYLAMIND,,-1.0,1,,NSE,5.000000
19238,IMFA-BL,IMFA,,-1.0,1,,NSE,5.000000
3964,GS151223C-GS,GS151223C,,-1.0,100,,NSE,1.000000
5917,PARAS-BL,PARAS,,-1.0,1,,NSE,5.000000
9824,802TS35-SG,802TS35,,-1.0,100,,NSE,1.000000
9883,SFMP2DR-MF,SFMP2DR,,-1.0,1,,NSE,1.000000
10768,OAL-EQ,OAL,,-1.0,1,,NSE,5.000000
22853,BSLIQPIRG-MF,BSLIQPIRG,,-1.0,1,,NSE,1.000000
17527,MAHASTEEL-EQ,MAHASTEEL,,-1.0,1,,NSE,5.000000
5726,SHREMINVIT-BL,SHREMINVIT,,-1.0,1,,NSE,1.000000
22162,735CG30-SG,735CG30,,-1.0,100,,NSE,1.000000
5610,ASTRAZEN-EQ,ASTRAZEN,,-1.0,1,,NSE,5.000000
701,HEMIPROP-EQ,HEMIPROP,,-1.0,1,,NSE,5.000000
21909,65KL27-SG,65KL27,,-1.0,100,,NSE,1.000000
13172,ANSALAPI-BL,ANSALAPI,,-1.0,1,,NSE,5.000000
5570,702ML41-SG,702ML41,,-1.0,100,,NSE,1.000000
12694,RADICO-BL,RADICO,,-1.0,1,,NSE,5.000000
12136,RADAAN-BL,RADAAN,,-1.0,1,,NSE,5.000000
185,678MH32-SG,678MH32,,-1.0,100,,NSE,1.000000
26015,MINIFTY,NIFTY,,-1.0,-1,,NSE,-1.000000
12420,AMBUJACEM-BL,AMBUJACEM,,-1.0,1,,NSE,5.000000
18508,TVVISION-BE,TVVISION,,-1.0,1,,NSE,5.000000
7905,728UP32-SG,728UP32,,-1.0,100,,NSE,1.000000
20920,6AP25-SG,6AP25,,-1.0,100,,NSE,1.000000
12695,MOHOTAIND-BL,MOHOTAIND,,-1.0,1,,NSE,5.000000
12517,JSWHL-BL,JSWHL,,-1.0,1,,NSE,5.000000
20030,IREDA-N7,IREDA,,-1.0,1,,NSE,1.000000
4025,GS170624C-GS,GS170624C,,-1.0,100,,NSE,1.000000
21960,INDTERRAIN-BL,INDTERRAIN,,-1.0,1,,NSE,5.000000
26012,CNX100,CNX100,,-1.0,-1,,NSE,-1.000000
21046,795JK30-SG,795JK30,,-1.0,100,,NSE,1.000000
13842,MMFL-BL,MMFL,,-1.0,1,,NSE,5.000000
17770,GROBTEA-EQ,GROBTEA,,-1.0,1,,NSE,5.000000
27070,VSSL-BL,VSSL,,-1.0,1,,NSE,5.000000
13047,PEL-BL,PEL,,-1.0,1,,NSE,5.000000
4096,IPRU2406-MF,IPRU2406,,-1.0,1,,NSE,1.000000
18007,BPF02D3D-MF,BPF02D3D,,-1.0,1,,NSE,1.000000
24541,MAITHANALL-BL,MAITHANALL,,-1.0,1,,NSE,5.000000
1289,GFLLIMITED-EQ,GFLLIMITED,,-1.0,1,,NSE,5.000000
22340,646RJ30-SG,646RJ30,,-1.0,100,,NSE,1.000000
3982,GS020124C-GS,GS020124C,,-1.0,100,,NSE,1.000000
8521,SPRL-SM,SPRL,,-1.0,1600,,NSE,5.000000
7111,TEGA-BL,TEGA,,-1.0,1,,NSE,5.000000
4984,682CG28-SG,682CG28,,-1.0,100,,NSE,1.000000
21945,463MH23-SG,463MH23,,-1.0,100,,NSE,1.000000
6472,TECH-BL,TECH,,-1.0,1,,NSE,1.000000
11275,TVTODAY-EQ,TVTODAY,,-1.0,1,,NSE,5.000000
715,CLNINDIA-EQ,CLNINDIA,,-1.0,1,,NSE,5.000000
1964,TRENT-EQ,TRENT,,-1.0,1,,NSE,5.000000
12854,ULTRACEMCO-BL,ULTRACEMCO,,-1.0,1,,NSE,5.000000
7164,364D151222-TB,364D151222,,-1.0,100,,NSE,1.000000
6600,GENUSPAPER-EQ,GENUSPAPER,,-1.0,1,,NSE,5.000000
7610,VIVO-SM,VIVO,,-1.0,1600,,NSE,5.000000
22267,636HP28-SG,636HP28,,-1.0,100,,NSE,1.000000
24268,ESTER-BL,ESTER,,-1.0,1,,NSE,5.000000
10464,ARVSMART-BL,ARVSMART,,-1.0,1,,NSE,5.000000
8703,736TS36-SG,736TS36,,-1.0,100,,NSE,1.000000
3916,GS100823C-GS,GS100823C,,-1.0,100,,NSE,1.000000
8059,DHANILOANS-NV,DHANILOANS,,-1.0,1,,NSE,1.000000
4172,TCNSBRANDS-EQ,TCNSBRANDS,,-1.0,1,,NSE,5.000000
12958,TCFSL-NL,TCFSL,,-1.0,1,,NSE,1.000000
2251,699RJ41-SG,699RJ41,,-1.0,100,,NSE,1.000000
18014,WHIRLPOOL-BL,WHIRLPOOL,,-1.0,1,,NSE,5.000000
18166,BPF01D2G-MF,BPF01D2G,,-1.0,1,,NSE,1.000000
2086,689AP35-SG,689AP35,,-1.0,100,,NSE,1.000000
20825,HUDCO-EQ,HUDCO,,-1.0,1,,NSE,5.000000
20993,SRIRAM-SM,SRIRAM,,-1.0,6000,,NSE,5.000000
1386,674TS50-SG,674TS50,,-1.0,100,,NSE,1.000000
12407,GRANULES-BL,GRANULES,,-1.0,1,,NSE,5.000000
21811,SBILIFE-BL,SBILIFE,,-1.0,1,,NSE,5.000000
8377,182D080922-TB,182D080922,,-1.0,100,,NSE,1.000000
155,568MH24-SG,568MH24,,-1.0,100,,NSE,1.000000
12914,SRTRANSFIN-Z3,SRTRANSFIN,,-1.0,1,,NSE,1.000000
4108,GS020125C-GS,GS020125C,,-1.0,100,,NSE,1.000000
5232,71MH36-SG,71MH36,,-1.0,100,,NSE,1.000000
20311,718AS29-SG,718AS29,,-1.0,100,,NSE,1.000000
20199,BEDMUTHA-BL,BEDMUTHA,,-1.0,1,,NSE,5.000000
29733,NIBL-EQ,NIBL,,-1.0,1,,NSE,5.000000
17647,COMPINFO-BL,COMPINFO,,-1.0,1,,NSE,5.000000
4972,ABSLFTTIRN-MF,ABSLFTTIRN,,-1.0,1,,NSE,1.000000
1798,SARVESHWAR-SM,SARVESHWAR,,-1.0,1600,,NSE,5.000000
9711,771AP32-SG,771AP32,,-1.0,100,,NSE,1.000000
22262,644UP30-SG,644UP30,,-1.0,100,,NSE,1.000000
10162,ORICONENT-BL,ORICONENT,,-1.0,1,,NSE,5.000000
22439,SPENTEX-BZ,SPENTEX,,-1.0,1,,NSE,5.000000
22268,454BR23-SG,454BR23,,-1.0,100,,NSE,1.000000
22426,TOTAL-BL,TOTAL,,-1.0,1,,NSE,5.000000
6557,692RJ31-SG,692RJ31,,-1.0,100,,NSE,1.000000
18866,MAZDA-EQ,MAZDA,,-1.0,1,,NSE,5.000000
22342,644MH28-SG,644MH28,,-1.0,100,,NSE,1.000000
16639,KIRIINDUS-EQ,KIRIINDUS,,-1.0,1,,NSE,5.000000
298,SRTRANSFIN-YH,SRTRANSFIN,,-1.0,1,,NSE,1.000000
14342,GANESHHOUC-BL,GANESHHOUC,,-1.0,1,,NSE,5.000000
12874,VESUVIUS-BL,VESUVIUS,,-1.0,1,,NSE,5.000000
14761,NELCAST-EQ,NELCAST,,-1.0,1,,NSE,5.000000
11602,INDSWFTLTD-EQ,INDSWFTLTD,,-1.0,1,,NSE,5.000000
4299,STERTOOLS-EQ,STERTOOLS,,-1.0,1,,NSE,5.000000
3127,BARBEQUE-EQ,BARBEQUE,,-1.0,1,,NSE,5.000000
22036,745RJ30-SG,745RJ30,,-1.0,100,,NSE,1.000000
3576,696AP36-SG,696AP36,,-1.0,100,,NSE,1.000000
5041,712AP35-SG,712AP35,,-1.0,100,,NSE,1.000000
4431,GS220831C-GS,GS220831C,,-1.0,100,,NSE,1.000000
2442,NOCIL-EQ,NOCIL,,-1.0,1,,NSE,5.000000
13321,ORTEL-BZ,ORTEL,,-1.0,1,,NSE,5.000000
2386,72GA31-SG,72GA31,,-1.0,100,,NSE,1.000000
17836,AHLUCONT-BL,AHLUCONT,,-1.0,1,,NSE,5.000000
17942,HINDCOPPER-BL,HINDCOPPER,,-1.0,1,,NSE,5.000000
14734,DLF-BL,DLF,,-1.0,1,,NSE,5.000000
20022,PFC-N5,PFC,,-1.0,1,,NSE,1.000000
10511,UTINIFTETF-EQ,UTINIFTETF,,-1.0,1,,NSE,1.000000
16754,RANEENGINE-BL,RANEENGINE,,-1.0,1,,NSE,5.000000
5120,PCHFL-N1,PCHFL,,-1.0,1,,NSE,1.000000
7045,683KA31A-SG,683KA31A,,-1.0,100,,NSE,1.000000
22029,703PY28-SG,703PY28,,-1.0,100,,NSE,1.000000
12090,INDIANHUME-BL,INDIANHUME,,-1.0,1,,NSE,5.000000
9630,L&TFINANCE-NP,L&TFINANCE,,-1.0,1,,NSE,1.000000
21335,BHAGYAPROP-BL,BHAGYAPROP,,-1.0,1,,NSE,5.000000
12702,RAMCOIND-BL,RAMCOIND,,-1.0,1,,NSE,5.000000
8495,734TS35-SG,734TS35,,-1.0,100,,NSE,1.000000
6274,SELMC-BE,SELMC,,-1.0,1,,NSE,5.000000
20845,716KA30-SG,716KA30,,-1.0,100,,NSE,1.000000
30326,ESSENTIA-BL,ESSENTIA,,-1.0,1,,NSE,5.000000
3945,EASUNREYRL-BZ,EASUNREYRL,,-1.0,1,,NSE,5.000000
2150,697RJ51-SG,697RJ51,,-1.0,100,,NSE,1.000000
20377,COALINDIA-BL,COALINDIA,,-1.0,1,,NSE,5.000000
12493,IPCALAB-BL,IPCALAB,,-1.0,1,,NSE,5.000000
3339,SUNDARMFIN-EQ,SUNDARMFIN,,-1.0,1,,NSE,5.000000
17557,MI2QP-MF,MI2QP,,-1.0,1,,NSE,1.000000
14068,SAGCEM-EQ,SAGCEM,,-1.0,1,,NSE,5.000000
8678,ABSLFTTQRN-MF,ABSLFTTQRN,,-1.0,1,,NSE,1.000000
6411,LAMBODHARA-BL,LAMBODHARA,,-1.0,1,,NSE,5.000000
11782,EVEREADY-EQ,EVEREADY,,-1.0,1,,NSE,5.000000
3065,EC3RD-MF,EC3RD,,-1.0,1,,NSE,1.000000
3329,ISGEC-EQ,ISGEC,,-1.0,1,,NSE,5.000000
10089,SFMP7DR-MF,SFMP7DR,,-1.0,1,,NSE,1.000000
14616,SIMBHALS-BE,SIMBHALS,,-1.0,1,,NSE,5.000000
21216,654GJ30-SG,654GJ30,,-1.0,100,,NSE,1.000000
21051,73HP30-SG,73HP30,,-1.0,100,,NSE,1.000000
19208,TMRVL-BL,TMRVL,,-1.0,1,,NSE,5.000000
11165,COFFEEDAY-EQ,COFFEEDAY,,-1.0,1,,NSE,5.000000
8313,PRITI-BL,PRITI,,-1.0,1,,NSE,5.000000
4006,GS100424C-GS,GS100424C,,-1.0,100,,NSE,1.000000
14418,ASTRAL-EQ,ASTRAL,,-1.0,1,,NSE,5.000000
7508,ZENTEC-EQ,ZENTEC,,-1.0,1,,NSE,5.000000
11359,DHANBANK-EQ,DHANBANK,,-1.0,1,,NSE,5.000000
20066,SASTASUNDR-BL,SASTASUNDR,,-1.0,1,,NSE,5.000000
10217,ADANITRANS-EQ,ADANITRANS,,-1.0,1,,NSE,5.000000
8501,741PN42-SG,741PN42,,-1.0,100,,NSE,1.000000
14732,DLF-EQ,DLF,,-1.0,1,,NSE,5.000000
1080,647KA30-SG,647KA30,,-1.0,100,,NSE,1.000000
17298,NAGAFERT-BL,NAGAFERT,,-1.0,1,,NSE,5.000000
8688,733AS32-SG,733AS32,,-1.0,100,,NSE,1.000000
12143,SAMBHAAV-BL,SAMBHAAV,,-1.0,1,,NSE,5.000000
17691,VIJIFIN-EQ,VIJIFIN,,-1.0,1,,NSE,5.000000
13616,SONAHISONA-SM,SONAHISONA,,-1.0,10000,,NSE,5.000000
5355,EXXARO-BL,EXXARO,,-1.0,1,,NSE,5.000000
1136,KEERTI-BL,KEERTI,,-1.0,1,,NSE,5.000000
17703,ICICIMCAP-BL,ICICIMCAP,,-1.0,1,,NSE,1.000000
513,BOMDYEING-EQ,BOMDYEING,,-1.0,1,,NSE,5.000000
13016,SANGHIIND-BL,SANGHIIND,,-1.0,1,,NSE,5.000000
15414,TWL-EQ,TWL,,-1.0,1,,NSE,5.000000
18898,JPINFRATEC-BL,JPINFRATEC,,-1.0,1,,NSE,5.000000
13776,GESHIP-EQ,GESHIP,,-1.0,1,,NSE,5.000000
14435,JKTYRE-EQ,JKTYRE,,-1.0,1,,NSE,5.000000
2839,MAHICKRA-SM,MAHICKRA,,-1.0,1500,,NSE,5.000000
14892,ASIANTILES-BL,ASIANTILES,,-1.0,1,,NSE,5.000000
1053,UFLEX-EQ,UFLEX,,-1.0,1,,NSE,5.000000
5173,697TN31A-SG,697TN31A,,-1.0,100,,NSE,1.000000
8802,ZENITHEXPO-BE,ZENITHEXPO,,-1.0,1,,NSE,5.000000
12476,INDNIPPON-BL,INDNIPPON,,-1.0,1,,NSE,5.000000
3568,ADANIGREEN-BL,ADANIGREEN,,-1.0,1,,NSE,5.000000
15052,ENERGYDEV-BL,ENERGYDEV,,-1.0,1,,NSE,5.000000
15037,BAJAJELEC-BL,BAJAJELEC,,-1.0,1,,NSE,5.000000
8187,709AS32-SG,709AS32,,-1.0,100,,NSE,1.000000
6484,706JK33-SG,706JK33,,-1.0,100,,NSE,1.000000
4755,683TN31-SG,683TN31,,-1.0,100,,NSE,1.000000
2657,725WB41-SG,725WB41,,-1.0,100,,NSE,1.000000
14798,BRFL-BZ,BRFL,,-1.0,1,,NSE,5.000000
5991,705KL36-SG,705KL36,,-1.0,100,,NSE,1.000000
12752,SHREECEM-BL,SHREECEM,,-1.0,1,,NSE,5.000000
22087,703UP30-SG,703UP30,,-1.0,100,,NSE,1.000000
14,656KA30-SG,656KA30,,-1.0,100,,NSE,1.000000
9816,AETHER-BL,AETHER,,-1.0,1,,NSE,5.000000
15234,AMBIKCO-EQ,AMBIKCO,,-1.0,1,,NSE,5.000000
22044,717RJ30-SG,717RJ30,,-1.0,100,,NSE,1.000000
2257,697RJ51A-SG,697RJ51A,,-1.0,100,,NSE,1.000000
9841,364D080623-TB,364D080623,,-1.0,100,,NSE,1.000000
18947,KINGFA-BL,KINGFA,,-1.0,1,,NSE,5.000000
13560,GRINDWELL-EQ,GRINDWELL,,-1.0,1,,NSE,5.000000
3433,INDIGRID-NF,INDIGRID,,-1.0,1,,NSE,1.000000
12271,BLUESTARCO-BL,BLUESTARCO,,-1.0,1,,NSE,5.000000
4747,INDNIPPON-EQ,INDNIPPON,,-1.0,1,,NSE,5.000000
16748,RBL-BL,RBL,,-1.0,1,,NSE,5.000000
12346,ELECTCAST-BL,ELECTCAST,,-1.0,1,,NSE,5.000000
4397,GULFOILLUB-BL,GULFOILLUB,,-1.0,1,,NSE,5.000000
25718,POLYMED-EQ,POLYMED,,-1.0,1,,NSE,5.000000
21733,RHFL-EQ,RHFL,,-1.0,1,,NSE,5.000000
7211,JETFREIGHT-EQ,JETFREIGHT,,-1.0,1,,NSE,5.000000
2060,HOMEFIRST-BL,HOMEFIRST,,-1.0,1,,NSE,5.000000
